timestamp;txHash;blockNumber;cumulativeGasUsed;gasUsed;from;to;effectiveGasPrice
06/21/2024, 19:10:13;0x71a3960cbcb0c2e835a95d9af13d9f84d3df29e0b4783c260263b4ee81ec111e;211022;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:13;0x4d8feea774f7571ea5f05fa8bf35348f9da5bf85ab914bdd41965fa760169291;211023;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:13;0x283f602484a89c91f226a8fb6bcd28cd19587edd33e125bd1dbc171f1e63ff70;211024;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:13;0x30ecbf404c8bcb1390c2e885ad9e9adcac5113103a43ee9f6f1fd5b67d3a4366;211025;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:13;0x5ff42817d0a4d91f2fd56c903b5d717e89bbba0cb741d1471b152b5ad5e437fe;211026;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:13;0xcaa6d96eb6bf9aad27073a047693a6fde35f0a9e595dc4b8e61996554b1c35b5;211027;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:13;0x4bad98005178bff66877d1f6d5085e33602d06eec3e0d88b841e2159d629d0dc;211028;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:13;0x7cb291476f02819bbb3787f60760a5d95bc674b8136d261ce90043b99c557e2a;211029;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:13;0x34d650fcb524c9466bd27cfc279930637f95775aee9347c46633bed5e2c05937;211030;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:13;0x3e1afa7099a93c495b0fcb514f82b75e84b067cfd8f0b71e3f0d4e5768a46280;211031;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:13;0xa0b72961e3c9b6ca9b6b7adfc41042f4a8029da633695aa0624aaa00a309ebdb;211032;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:13;0x2a9bc0880f46d22d67df49bb8050abed027528ddcc9fd1f0ce8a2a2a7c7cebee;211033;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
