timestamp;txHash;blockNumber;cumulativeGasUsed;gasUsed;from;to;effectiveGasPrice
06/22/2024, 20:59:09;0x7215d4792ff5a0ffe1739d770e95c2e201c7acdc4f789107fd273820871941b9;211705;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/22/2024, 20:59:09;0xbc60426772eed39b22a85aae1b46900762ed016256bbfe659b656597a99ea06a;211706;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/22/2024, 20:59:09;0xc95c0d63fa0d2cf5d9c88584c4652dfb9593c0a064f5d47cfb633f03bfb32c63;211707;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/22/2024, 20:59:09;0x41d4802d96ebbd8cea64930573a5d20eb41290de387040b58147fc0f5713ce8d;211708;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/22/2024, 20:59:09;0x360d6ca69d341a596139663fb5576b8787c267137c5d30089ba3ed841566ef50;211709;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/22/2024, 20:59:09;0x5478b4af33b9c454b2a97536d2eb5a3cd6d12eb1c7766f1e0b16d1a2573cc4aa;211710;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/22/2024, 20:59:09;0x7f4aeee0bd1a70ee44fbdff6dfc68cb2e2816d8456b23bda56573f07e1334b37;211711;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/22/2024, 20:59:09;0x2095db829b46a8b5e380379b9e4d36e937bd7caba3c6f2a298c43a6d2c9a596a;211712;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/22/2024, 20:59:09;0x0c95ef5445b3d67a2859458ecbcf67d7183b213c090942a053b7e6435201668b;211713;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/22/2024, 20:59:09;0x189871319e3749a90cd9e81bd19201040be8c7402f3a00935d81c8089192d147;211714;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/22/2024, 20:59:09;0xbf81ccee6c6ade4b7e0ba8f68e62676e9186e9cf2a9791b980c1cc111c88dfae;211715;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/22/2024, 20:59:09;0x571c5cd0b0a3f52f46128bcaacc2df8188a18f93b879303ea0cdc283c2700e75;211716;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/22/2024, 20:59:09;0x99d666e6d4fd74bf2f1b2e9e7b8559b2bed66ac90cd9962074d8e846758304f2;211717;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
