timestamp;txHash;blockNumber;cumulativeGasUsed;gasUsed;from;to;effectiveGasPrice
06/21/2024, 19:25:17;0x190bb8285a0f0196529dc58a493befefdffd593416cf9b6b48fb6e38ea42025e;211172;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:17;0xcc195b30056a0e1b15722e08feeb9903627979e86e87986c4a3c48075e5e048e;211173;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:17;0x94a5e1f67e8124f5575350c3670ae2419091ce796fff0948a7a2c34c11a46541;211174;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:17;0xe860d9c707241064d8fdc420e002d1aca131951ab7b829bf84edd1a8a4c400b6;211175;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:17;0xd649f774abdb68198b9a7acd8628d573db4d0503f3e202a858a5410e9274d5fb;211176;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:17;0x471ab7e13e39303f6ca62fc564b54a43a79fc375874885ecc6e12cd9f19cf157;211177;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:17;0x305c4e53fdc6a0d0b456c195a697166f840d6dc3ebcb4368fa0b37fb92292f12;211178;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:17;0x90acb70a99215f288ea23fe6dd47815746e14dfc90308eda7a48f1bf3525bcc0;211179;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:17;0xc6f1464a2e7692eeba32548fed291f934bc74afb4305da72fd693f6df5f7a684;211180;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:17;0x79c931f9e5c1a297a13a367cb9fce58aa1f8f6ab906283447b3f708338555315;211181;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:17;0xe82f20b48e5dfb88850424838c7a06574176fd9a8107b49c67b51ba5e8cbe141;211182;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:17;0xa9b9eed6b3591b5a65505c5eceb5efb2694f3074f69d326790a369a74291b5c7;211183;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:17;0x26d20890b2f49ac3538b639eb3ca2d4f3ea53835ddce13156d3127a7d3801a62;211184;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:17;0xbbdd148d97aa423ca35573bd06b8e0cea022b002463a86896c2fe36b2c3e17eb;211185;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:17;0x97c764a8ccd0acd4ce50d4e2873124d5c4619a7d93352fa96b940c00de9f25e3;211186;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:17;0xf1a4f8b53ac51b00d5f401f904675f2406156db48c98e6dcd579227cf9697686;211187;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:17;0xff96ff93c0db97c4db3217ea1001fd3e91456b50e3d3c982ab1124d8b25120a1;211188;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:17;0xbbf1aa5a8400ed424666313bcdf7cc76ade78c6d51767727134f264df7e602d1;211189;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:17;0x08d8f5f3a694c3b44c4f08538686a85cc1bb6bf95c17e375a47e9c060a9b0698;211190;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
