timestamp;txHash;blockNumber;cumulativeGasUsed;gasUsed;from;to;effectiveGasPrice
06/21/2024, 19:10:18;0x9ba863944bfaf76cbd9b482b09d80cee7bf17cef7fc6b6aeb8010c560e7c4191;211056;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:18;0x25162660f7ccc2e818bb021d0e786cd236f7fd4eb2694f792538025eff1f553e;211057;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:18;0x9bfa2f7de57505e4d4b8860c358dbf67152613d854cb8a161b2519c37b8c3223;211058;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:18;0x4f8cade78ed21bd5f980bc6c75fb86314c45161e346ceedff17d954deb359eb8;211059;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:18;0x32569dd21ce93b07665511f7c76637faf710241fdcab28ae563ad7b6da9145c1;211060;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:18;0x8e0a06c190823234993a8c6f0c9c22419514b6e08ef7743bb4f8ebf6cc2d6e9c;211061;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:18;0xde52cf824164422f0a83eabdf76261959be79be3185c3bbab7e9c1885ec1c6e6;211062;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:18;0xc07415ac03a286e6209c3bae89257c8aeda82879e7c34a1781c8ce317ddba4f7;211063;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:18;0x00d2c1386ce6f553e58adef860322a1c8d081c2e278db091ed17ba9c399c228a;211064;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:18;0xf4553a1c0d34085ae724a9f83b2177a340685fdce70861a3e14c68b271c93991;211065;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:18;0x642c862f367fdfe832ab9c1babb38acd7eff1a93f8515523625cbe2ba46b86ba;211066;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:18;0xbbde0d196e8b77d233bbbcb73a913a559045ba460a14a51465ad1ab751365a6c;211067;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:10:18;0xa7eaaef8839dcdbbbdbd8ab21d6c85a26ebe0503559f8837a7294fd0aa50aa50;211068;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
