timestamp;txHash;blockNumber;cumulativeGasUsed;gasUsed;from;to;effectiveGasPrice
06/21/2024, 19:25:18;0x98515bb792bb22dbb76afaa618ebac86a8006d169ed2f878be9d14a0fb6666c5;211191;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:18;0x6975865d26a3830f7afaeae96a8e779a49d7f69dbd45732de13268f78fa524d8;211192;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:18;0x9cf76c5e2e57e6e76845f124e0ffd458201761ac6e2c075c653207013397f02c;211193;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:18;0x6fef733d142170a783229793d40cbeadb5c6f305fabab5261f261d1012ec89a0;211194;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:18;0x4b693b96093ddfd6556ff3d8a4df59b3b55063d5abfbf168f52a5e98d1e358f4;211195;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:18;0xe9ea679c4ca0833619eb64e4104b562cad893ee24c05daf14e359c62c0e45429;211196;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:18;0x91b54bef02b03903b2eb1ed88be1c2d41e8affb5595a1f21a377767fe75d8fd5;211197;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:18;0x7faa37109c704795a56f9b4dc76b8c4f3bbe118859b1be2c91e78ac2feb90669;211198;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:18;0x9e3aa954fea0a836364aa1bd2078e9dabfc024ab06ebf1cdfec6d64ab064ce46;211199;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:18;0x4d7b0611f884fe06fb7f09aed2434470b5feb9de3702d4886b17f7f3c9049a01;211200;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:18;0x78948464c36b10cf3beafb4b371f1e904d2a0078d81bc6928c027cdf73cea94d;211201;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
