timestamp;txHash;blockNumber;cumulativeGasUsed;gasUsed;from;to;effectiveGasPrice
06/21/2024, 19:25:56;0x820ca2c212ef0cf7f3146f2c226f6511c553e1f6a37ccd733d94095e6c89f877;211234;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0xcd9a3cd7b3029d32943755048ec44466174d83acfac08d63da18dfc53ea33ab3;211235;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0xd1cf4c451fa69d5f039cf7586b250d571383d03893e4c78795a634ace4c53897;211236;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0x1d96ae56cab829a054c132946fac6e8432c3119ca3597227b4916f83a490d817;211237;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0x268b0799337a46ab2156855557d548ab92babd0b818376620f24cd4948dac07f;211238;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0xa29452e7da93762c1ca057b99eff6fff4aeafcc0c7ef8603f1803aecbb5c01ea;211239;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0x2a0ec5a064216a36c62b8c31a77abe834bf829912288b4224bf157222926b01f;211240;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0x6d9fd65697ba816f98e73bd101b01f26f3b5c5b69e1758b4f4f8575ee1551c8f;211241;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0xd7a79d9b8ce3dd4a29fb91f8427eab8c5bd1b8a9f473d6788e75e51d7bad4bf8;211242;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0x1af59cd1032c2a34616fd8306cd1a364704a0cd8cabeceea465e11dbac7e5e15;211243;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0xcc2ebf5e407ae76ec7846247c777ac655f63aa7b445fac4a8ede18ca88621530;211244;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0xea3c171d697374ecc11c3ecd1488bd6ee9436defebf923dabc7b070663ddc0cb;211245;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0x90561af2a336a63a3ffe05bce708d9665e65e9cbdf8dac0d71dbca9bce625dfb;211246;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0xc82f56ed4a2d20b520af1fd48ef5da94834e0a1e4ffbd40aaea857c90171cf93;211247;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0xe2583a784422373e10e357909be984debf3dfff017b4f5b20c1e2a6708484e88;211248;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0x269f3c3b57b31c04c7d7b745b3d7d1aabffa8929eab057ab9feee5394deabf5d;211249;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0xdaedcadc913eeda163097c0d04cafbc368c88091f79e8d946a76fd77cc76de7f;211250;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0x8f451c6943eb1cce63d4ba7612638336a1219112457d1fb22490acd30437540c;211251;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0xe245a4ebaed0161d0d93e5877808d13ce36f8d9e9ca65f53a816db14e0e1e558;211252;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0x2db577644ca0736d8cd9e4084b6c1a4a718b855c84c99db397995a2f1bb1a204;211253;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0x8d06c129cf80f27711c78547f2d5d783de429da4227561b3ee885a76877d18d1;211254;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:56;0x68fee81a1a7f7302377a48dd10db17bdabd733aaf7404041c333c06b5a0b0f13;211255;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
