timestamp;txHash;blockNumber;cumulativeGasUsed;gasUsed;from;to;effectiveGasPrice
06/21/2024, 19:23:09;0x70253ee0d0b4d306432290cf91e03d13bf19ea8399dc905358d4e8e800a0d144;211110;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:09;0x556dfebe06fd5660792020e8050fceb2894dd3ebc3e0331cb0c8e56dfea98a53;211111;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:09;0xf7488f6f2f088760ffdc6e32ec8c499f9713460e3a6f26e342db0e8612964d0f;211112;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:09;0x057ce107ff2f2ac429bdf33fd5ddf00134a28ec0c74d1595b13292ef4af3ada0;211113;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:09;0xb2217cc8a0ad221f8ed09dea0fedbda244d89b98ec884d421d521e752ff9731c;211114;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:09;0x5ed3460988efc19cdc8b4992fa589a9044c128eb03f38dd3066f925cfb91164b;211115;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:09;0xcdecfd0317fbacb12fff1516bd167ae39f07b8f8771ea6bf8cb5fdb2a362137d;211116;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:09;0x66578b3848c00bb16eb6d3e02296d8c75668f9d58e47dd9f1de93bdbbedf0049;211117;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:09;0xade80cf51d55807d6245f59b3646a3057d18b5b7d3d4025927f06760d0c1b2fc;211118;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:09;0xcab88725c044df5249936ebc6c7631cdf6f98b15376040e6c4e8356f68919430;211119;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:09;0x8748f876f08c088ceaf454dc311f89f684713cc61ce46bb5ffd16912039d7c1e;211120;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:09;0x448f11351e5492d46ddafcf6630aad1aa4c5bac35cd80217eda102583c63cf8c;211121;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:09;0xeb3c0e66a14d86957934949e769b4086937794e6125c1153f930260bf298fac5;211122;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:09;0xfa5202f7e06a54dbe216188ed944bb433c213629cff097ce03eb4f6acb328f50;211123;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:09;0xa9bd8790da68fe10226ee437fa71e84f1c49a6360a1c4ad9d7612a8d78d56b8a;211124;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:09;0xa767efba29864ee6e2c885d054d60a9903092437014ad236f8c6251e892dbbd6;211125;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:09;0xfbf449dc2d92e3f584ddc0ba8e4ca7255fd457590b4eb2a5bf60c56545d24dd8;211126;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:09;0x94aab9f3113a955ab1036b65eaad1d2605281a782c14169dc69698de165ca150;211127;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:09;0xa137e11756183338113fff6ff01980579ac971a7c1409e396b37ad303133df20;211128;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:09;0xb3289391c09960421ea41fcf03a30b1cb1c1dbc73295d4617d7fc903f51dfa39;211129;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
