timestamp;txHash;blockNumber;cumulativeGasUsed;gasUsed;from;to;effectiveGasPrice
06/21/2024, 19:23:05;0x7c51406bf5459a4e7c134cc293b04a481282370afd71c7a9de747ac5599dfc41;211079;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:05;0x2d7a1a49735e3d886d28dfb3f1d58b3ee7c21cf2137c04146d6ad50b3af9d6e6;211080;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:05;0xd1b022371a517f5254c934678e763de6ac8df160cc3b55ed7e5186742beb4300;211081;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:05;0xd14532e58d183322b7203dd9bcb3cbd67945bb3cd020900a11f2a7f44bf1301a;211082;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:05;0xc09ac32acabdfe56038250c0b4fa8c8efa5c066d5dd646a701c8b109962c456d;211083;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:05;0x515ca84f91c8f72da6bde2eb149d532413d54d38dc0a29973feeeaa13e6a435e;211084;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:05;0x1d7587972c829bbf3397583785604375969da1d08bba1ca3a497b0c8235b297f;211085;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:05;0x9244c325cdfe697d3a4603f49093dce1c998dcf61b5845d9e0c2e97bb38739ad;211086;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:05;0xf8e9a9a47f9f4c423aac684d4243823b740e454906a4988325cbd00ed1bec64f;211087;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:05;0xc1f464ce5e4f35e73af45e881271809a475352582c8fb682e1262ba8f533777a;211088;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:05;0x9d8679bbc119578c27bf94ed493d6651f0bf362b1c56d6ff016e99b6efe7484c;211089;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:05;0x851e892df9cc468fce485edd62187e4859a8d432771f0c3c945ce81e79162e13;211090;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:05;0x18abea7a626e87d868c1b77eebd735e0ac1926e77ddd9e03275c2600d3de6275;211091;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:05;0x2fba24d9d63852b6658789e83280434d11567971ecc1a81dccc50ca9f21355ff;211092;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:05;0x2992241d42331753a0d95e71bcea3940e0e4d32674e1c0f74b541b277dac2006;211093;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:05;0xadc874d82e9eb26f079d92227cb2a2ff820e081920ca08ab8eb2af7ebe2d5f7b;211094;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:05;0x82f308b86a05814abb4682701b53c6876bb0e6d656d01530b5c687aa317ea3ba;211095;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:05;0xb53468683c9ad932f8a20e7b26ba03534f38c7458e464b7fbe9796035ee80718;211096;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:05;0xb1d7686e2075501980c3e6e395a5a31fd3894ed7e5600e0688c80608e59fd6a1;211097;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:23:05;0x2b1629816f40c9a6d960dcf1bf54e5457403ec08e90a3ce869fab060c86bb3a7;211098;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
